order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price,amount,channel,status
O001322,2024-03-28,C0079,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,1,31200,31200,전화,배송완료
O001601,2024-03-28,C0120,P0012,장구 초고속 블렌더 1200W,가전,1,119000,119000,전화,결제완료
O000673,2024-03-29,C0156,P0001,승승 무선 블루투스 이어버드 SE,전자기기,1,79000,79000,전화,배송완료
O000822,2024-03-29,C0008,P0013,장구 전기포트 1.7L 온도조절,가전,1,49000,49000,앱,배송완료
O001364,2024-03-29,C0162,P0026,승승 콜드브루 스틱 30개입,식품,5,18000,90000,앱,배송완료
O001788,2024-03-30,C0077,P0011,장구 에어프라이어 5.5L,가전,5,71200,356000,앱,배송완료
O002165,2024-03-30,C0113,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,2,19000,38000,웹,배송중
O002334,2024-03-30,C0183,P0015,승승 경량 패딩 점퍼,패션의류,1,101150,101150,앱,배송완료
O001836,2024-03-31,C0101,P0031,리빙 친환경 주방세제 리필 5L,생활용품,1,16800,16800,앱,배송완료
O002235,2024-03-31,C0024,P0002,승승 노이즈캔슬링 헤드폰 Pro,전자기기,1,219000,219000,웹,결제완료
O002257,2024-03-31,C0197,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,1,17100,17100,웹,배송완료
O002294,2024-03-31,C0025,P0016,승승 슬림핏 청바지,패션의류,1,59000,59000,앱,배송완료
O002350,2024-03-31,C0198,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,2,39000,78000,앱,배송완료
O000713,2024-04-01,C0131,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,58650,58650,웹,배송완료
O001946,2024-04-01,C0003,P0018,승승 방수 트레킹 자켓,패션의류,2,99000,198000,웹,배송완료
O000308,2024-04-02,C0114,P0014,승승 데일리 코튼 후드티,패션의류,2,39000,78000,앱,배송완료
O001876,2024-04-02,C0166,P0026,승승 콜드브루 스틱 30개입,식품,1,18000,18000,앱,배송완료
O000265,2024-04-03,C0097,P0002,승승 노이즈캔슬링 헤드폰 Pro,전자기기,2,186150,372300,앱,배송중
O000558,2024-04-03,C0071,P0018,승승 방수 트레킹 자켓,패션의류,3,99000,297000,웹,배송중
O001134,2024-04-03,C0152,P0033,스포라이프 요가매트 10mm,스포츠레저,2,32000,64000,앱,배송완료
O001413,2024-04-03,C0031,P0037,북하우스 베스트셀러 소설 세트,도서,1,42000,42000,웹,배송완료
O000331,2024-04-04,C0134,P0016,승승 슬림핏 청바지,패션의류,1,59000,59000,앱,배송완료
O001007,2024-04-04,C0165,P0013,장구 전기포트 1.7L 온도조절,가전,1,39200,39200,웹,배송완료
O001958,2024-04-04,C0029,P0030,리빙 대용량 식기건조대,생활용품,1,35000,35000,앱,환불
O002099,2024-04-05,C0117,P0015,승승 경량 패딩 점퍼,패션의류,1,119000,119000,웹,배송완료
O000494,2024-04-06,C0151,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,1,29000,29000,전화,배송완료
O001723,2024-04-06,C0087,P0029,리빙 극세사 베개 2개세트,생활용품,1,29000,29000,앱,결제완료
O001734,2024-04-06,C0002,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,1,135150,135150,웹,배송중
O001743,2024-04-06,C0058,P0003,승승 스마트워치 Fit 5,전자기기,1,159000,159000,앱,배송완료
O002015,2024-04-06,C0088,P0010,장구 공기청정기 미세 30평형,가전,1,296100,296100,전화,배송중
O001150,2024-04-07,C0110,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,1,39000,39000,웹,배송중
O001347,2024-04-07,C0023,P0005,승승 USB-C 멀티허브 7in1,전자기기,1,45000,45000,웹,배송완료
O001772,2024-04-07,C0155,P0036,스포라이프 러닝화 클라우드,스포츠레저,1,99000,99000,전화,취소
O000029,2024-04-08,C0003,P0013,장구 전기포트 1.7L 온도조절,가전,1,49000,49000,앱,배송완료
O000855,2024-04-08,C0045,P0009,장구 무선 핸디 청소기,가전,3,129000,387000,전화,배송완료
O000826,2024-04-09,C0129,P0019,뷰티풀 수분 진정 토너 300ml,뷰티,1,24000,24000,웹,배송완료
O001001,2024-04-09,C0046,P0026,승승 콜드브루 스틱 30개입,식품,2,18000,36000,앱,배송완료
O001056,2024-04-09,C0152,P0014,승승 데일리 코튼 후드티,패션의류,1,39000,39000,앱,배송완료
O001178,2024-04-09,C0014,P0023,승승 프리미엄 원두커피 1kg,식품,1,28000,28000,전화,배송중
O001306,2024-04-10,C0137,P0033,스포라이프 요가매트 10mm,스포츠레저,1,32000,32000,앱,배송완료
O000347,2024-04-11,C0095,P0029,리빙 극세사 베개 2개세트,생활용품,5,29000,145000,웹,배송완료
O001406,2024-04-11,C0142,P0029,리빙 극세사 베개 2개세트,생활용품,2,24650,49300,전화,배송완료
O001417,2024-04-11,C0023,P0005,승승 USB-C 멀티허브 7in1,전자기기,2,45000,90000,앱,배송완료
O001985,2024-04-11,C0110,P0010,장구 공기청정기 미세 30평형,가전,1,329000,329000,웹,배송완료
O001819,2024-04-12,C0085,P0037,북하우스 베스트셀러 소설 세트,도서,1,37800,37800,앱,배송완료
O000123,2024-04-13,C0146,P0003,승승 스마트워치 Fit 5,전자기기,1,159000,159000,전화,배송완료
O000485,2024-04-13,C0167,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,58650,58650,웹,배송완료
O000979,2024-04-13,C0048,P0002,승승 노이즈캔슬링 헤드폰 Pro,전자기기,1,219000,219000,앱,배송중
O001627,2024-04-13,C0126,P0023,승승 프리미엄 원두커피 1kg,식품,1,25200,25200,앱,배송완료
O001996,2024-04-13,C0011,P0037,북하우스 베스트셀러 소설 세트,도서,1,42000,42000,앱,배송완료
O001206,2024-04-14,C0184,P0005,승승 USB-C 멀티허브 7in1,전자기기,1,45000,45000,웹,배송완료
O001334,2024-04-14,C0087,P0013,장구 전기포트 1.7L 온도조절,가전,1,41650,41650,전화,배송완료
O001390,2024-04-14,C0061,P0026,승승 콜드브루 스틱 30개입,식품,1,18000,18000,전화,배송중
O001207,2024-04-15,C0036,P0013,장구 전기포트 1.7L 온도조절,가전,2,41650,83300,웹,배송완료
O001429,2024-04-15,C0165,P0037,북하우스 베스트셀러 소설 세트,도서,3,42000,126000,웹,배송완료
O001636,2024-04-15,C0175,P0007,승승 4K 웹캠 스트리머,전자기기,3,99000,297000,앱,취소
O001197,2024-04-16,C0064,P0039,북하우스 어린이 그림책 10권,도서,1,89000,89000,앱,결제완료
O001745,2024-04-16,C0127,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,2,39000,78000,웹,배송완료
O001920,2024-04-16,C0143,P0030,리빙 대용량 식기건조대,생활용품,1,35000,35000,웹,취소
O000622,2024-04-17,C0091,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,2,39000,78000,웹,배송완료
O001291,2024-04-17,C0073,P0007,승승 4K 웹캠 스트리머,전자기기,2,99000,198000,웹,배송완료
O001478,2024-04-17,C0074,P0009,장구 무선 핸디 청소기,가전,1,129000,129000,웹,배송완료
O001611,2024-04-17,C0047,P0033,스포라이프 요가매트 10mm,스포츠레저,2,32000,64000,웹,배송완료
O001915,2024-04-17,C0094,P0030,리빙 대용량 식기건조대,생활용품,1,35000,35000,웹,배송중
O000337,2024-04-18,C0079,P0008,장구 로봇청소기 CleanX,가전,1,449000,449000,앱,배송완료
O000573,2024-04-19,C0068,P0018,승승 방수 트레킹 자켓,패션의류,1,84150,84150,웹,배송완료
O000325,2024-04-20,C0185,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,58650,58650,웹,배송완료
O000867,2024-04-20,C0109,P0018,승승 방수 트레킹 자켓,패션의류,1,99000,99000,전화,배송중
O002051,2024-04-20,C0050,P0015,승승 경량 패딩 점퍼,패션의류,1,119000,119000,전화,배송완료
O002129,2024-04-20,C0011,P0019,뷰티풀 수분 진정 토너 300ml,뷰티,1,24000,24000,앱,결제완료
O001115,2024-04-21,C0106,P0013,장구 전기포트 1.7L 온도조절,가전,2,41650,83300,웹,배송완료
O001204,2024-04-21,C0171,P0003,승승 스마트워치 Fit 5,전자기기,1,135150,135150,웹,배송완료
O000611,2024-04-22,C0027,P0013,장구 전기포트 1.7L 온도조절,가전,1,49000,49000,전화,결제완료
O001584,2024-04-22,C0198,P0023,승승 프리미엄 원두커피 1kg,식품,1,28000,28000,전화,배송완료
O000203,2024-04-23,C0087,P0018,승승 방수 트레킹 자켓,패션의류,1,99000,99000,앱,배송완료
O001106,2024-04-23,C0036,P0018,승승 방수 트레킹 자켓,패션의류,1,99000,99000,앱,배송완료
O001554,2024-04-23,C0181,P0024,승승 유기농 견과류 믹스 1kg,식품,1,18400,18400,앱,배송완료
O000468,2024-04-24,C0167,P0038,북하우스 코딩 입문 자습서,도서,2,23800,47600,전화,배송완료
O000981,2024-04-24,C0138,P0006,승승 기계식 게이밍 키보드,전자기기,1,80100,80100,앱,배송완료
O001188,2024-04-24,C0045,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,1,29000,29000,웹,취소
O002069,2024-04-24,C0001,P0023,승승 프리미엄 원두커피 1kg,식품,1,28000,28000,앱,배송완료
O000449,2024-04-25,C0102,P0009,장구 무선 핸디 청소기,가전,1,116100,116100,앱,배송완료
O000522,2024-04-25,C0188,P0026,승승 콜드브루 스틱 30개입,식품,1,15300,15300,웹,배송완료
O000676,2024-04-25,C0058,P0012,장구 초고속 블렌더 1200W,가전,2,101150,202300,웹,배송완료
O001142,2024-04-25,C0091,P0037,북하우스 베스트셀러 소설 세트,도서,1,42000,42000,웹,배송완료
O001262,2024-04-25,C0084,P0024,승승 유기농 견과류 믹스 1kg,식품,1,20700,20700,전화,취소
O001074,2024-04-26,C0130,P0039,북하우스 어린이 그림책 10권,도서,1,75650,75650,웹,배송중
O002050,2024-04-26,C0003,P0001,승승 무선 블루투스 이어버드 SE,전자기기,3,71100,213300,웹,결제완료
O000481,2024-04-27,C0152,P0015,승승 경량 패딩 점퍼,패션의류,1,119000,119000,전화,배송완료
O000751,2024-04-27,C0181,P0003,승승 스마트워치 Fit 5,전자기기,1,159000,159000,전화,배송완료
O000994,2024-04-27,C0154,P0015,승승 경량 패딩 점퍼,패션의류,1,101150,101150,앱,결제완료
O002152,2024-04-27,C0075,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,1,39000,39000,앱,배송완료
O002251,2024-04-27,C0132,P0012,장구 초고속 블렌더 1200W,가전,2,119000,238000,웹,배송중
O000950,2024-04-28,C0132,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,69000,69000,앱,배송완료
O001947,2024-04-28,C0085,P0018,승승 방수 트레킹 자켓,패션의류,1,99000,99000,앱,배송완료
O000709,2024-04-29,C0012,P0015,승승 경량 패딩 점퍼,패션의류,1,119000,119000,앱,배송완료
O001088,2024-04-29,C0196,P0008,장구 로봇청소기 CleanX,가전,1,404100,404100,앱,배송완료
O001547,2024-04-29,C0014,P0023,승승 프리미엄 원두커피 1kg,식품,1,22400,22400,앱,배송중
O001592,2024-04-29,C0169,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,1,29000,29000,웹,배송완료
O000916,2024-04-30,C0068,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,69000,69000,웹,배송완료
O001335,2024-04-30,C0078,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,5,19000,95000,앱,배송완료
O000653,2024-05-01,C0186,P0027,승승 단백질 쉐이크 2kg,식품,1,49000,49000,웹,배송완료
O001024,2024-05-01,C0190,P0027,승승 단백질 쉐이크 2kg,식품,1,44100,44100,앱,배송완료
O001814,2024-05-01,C0121,P0014,승승 데일리 코튼 후드티,패션의류,1,31200,31200,웹,환불
O000956,2024-05-02,C0020,P0040,북하우스 자기계발 다이어리 2026,도서,1,14400,14400,웹,취소
O001241,2024-05-02,C0068,P0025,승승 현미 잡곡 10kg,식품,1,39000,39000,앱,결제완료
O002115,2024-05-02,C0031,P0018,승승 방수 트레킹 자켓,패션의류,1,99000,99000,앱,배송완료
O000147,2024-05-03,C0100,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,1,34000,34000,웹,취소
O002287,2024-05-03,C0094,P0037,북하우스 베스트셀러 소설 세트,도서,1,42000,42000,앱,배송완료
O000238,2024-05-04,C0039,P0008,장구 로봇청소기 CleanX,가전,3,359200,1077600,앱,배송중
O001289,2024-05-04,C0083,P0038,북하우스 코딩 입문 자습서,도서,1,28000,28000,앱,배송완료
O000036,2024-05-05,C0009,P0001,승승 무선 블루투스 이어버드 SE,전자기기,1,79000,79000,웹,취소
O000168,2024-05-05,C0042,P0035,스포라이프 등산 스틱 한쌍,스포츠레저,1,45000,45000,앱,배송완료
O000539,2024-05-05,C0130,P0012,장구 초고속 블렌더 1200W,가전,1,101150,101150,앱,배송완료
O000210,2024-05-07,C0165,P0008,장구 로봇청소기 CleanX,가전,1,449000,449000,앱,배송완료
O000784,2024-05-07,C0098,P0036,스포라이프 러닝화 클라우드,스포츠레저,1,99000,99000,웹,배송완료
O002044,2024-05-07,C0004,P0040,북하우스 자기계발 다이어리 2026,도서,2,18000,36000,앱,배송중
O002324,2024-05-07,C0026,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,1,143100,143100,웹,배송완료
O001395,2024-05-08,C0058,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,3,159000,477000,앱,배송완료
O001926,2024-05-08,C0150,P0013,장구 전기포트 1.7L 온도조절,가전,2,49000,98000,웹,배송중
O000015,2024-05-09,C0112,P0015,승승 경량 패딩 점퍼,패션의류,2,119000,238000,앱,배송완료
O000536,2024-05-09,C0170,P0001,승승 무선 블루투스 이어버드 SE,전자기기,1,79000,79000,웹,배송완료
O000738,2024-05-09,C0014,P0008,장구 로봇청소기 CleanX,가전,1,449000,449000,앱,배송완료
O000963,2024-05-09,C0061,P0003,승승 스마트워치 Fit 5,전자기기,1,143100,143100,웹,배송중
O000987,2024-05-09,C0189,P0037,북하우스 베스트셀러 소설 세트,도서,1,42000,42000,앱,배송중
O001144,2024-05-09,C0016,P0001,승승 무선 블루투스 이어버드 SE,전자기기,1,79000,79000,전화,배송완료
O001750,2024-05-09,C0032,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,1,29000,29000,웹,배송중
O002326,2024-05-09,C0163,P0030,리빙 대용량 식기건조대,생활용품,1,28000,28000,앱,환불
O000570,2024-05-10,C0102,P0032,리빙 스테인리스 텀블러 500ml,생활용품,1,22000,22000,전화,배송완료
O000975,2024-05-10,C0195,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,2,34000,68000,전화,결제완료
O001010,2024-05-10,C0024,P0011,장구 에어프라이어 5.5L,가전,1,89000,89000,웹,배송완료
O000218,2024-05-11,C0004,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,1,19000,19000,웹,배송완료
O000663,2024-05-11,C0007,P0036,스포라이프 러닝화 클라우드,스포츠레저,1,99000,99000,웹,배송완료
O001176,2024-05-11,C0037,P0015,승승 경량 패딩 점퍼,패션의류,5,119000,595000,전화,배송완료
O001595,2024-05-11,C0163,P0036,스포라이프 러닝화 클라우드,스포츠레저,1,99000,99000,웹,결제완료
O001629,2024-05-11,C0093,P0001,승승 무선 블루투스 이어버드 SE,전자기기,1,79000,79000,전화,결제완료
O000612,2024-05-12,C0072,P0022,뷰티풀 콜라겐 수분크림,뷰티,3,24650,73950,전화,배송중
O001127,2024-05-12,C0029,P0025,승승 현미 잡곡 10kg,식품,1,39000,39000,앱,취소
O001932,2024-05-12,C0060,P0014,승승 데일리 코튼 후드티,패션의류,1,39000,39000,웹,배송완료
O000173,2024-05-13,C0158,P0029,리빙 극세사 베개 2개세트,생활용품,5,24650,123250,앱,배송완료
O001130,2024-05-13,C0121,P0036,스포라이프 러닝화 클라우드,스포츠레저,1,99000,99000,전화,배송완료
O001769,2024-05-13,C0181,P0024,승승 유기농 견과류 믹스 1kg,식품,2,23000,46000,앱,배송중
O002058,2024-05-13,C0001,P0019,뷰티풀 수분 진정 토너 300ml,뷰티,1,20400,20400,앱,배송완료
O000509,2024-05-14,C0080,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,1,19000,19000,웹,배송완료
O000610,2024-05-14,C0059,P0002,승승 노이즈캔슬링 헤드폰 Pro,전자기기,1,219000,219000,앱,배송완료
O001793,2024-05-14,C0016,P0027,승승 단백질 쉐이크 2kg,식품,1,49000,49000,전화,취소
O000275,2024-05-15,C0189,P0013,장구 전기포트 1.7L 온도조절,가전,2,39200,78400,전화,결제완료
O001238,2024-05-15,C0171,P0029,리빙 극세사 베개 2개세트,생활용품,3,26100,78300,웹,배송완료
O001562,2024-05-15,C0010,P0016,승승 슬림핏 청바지,패션의류,2,47200,94400,웹,배송중
O001042,2024-05-16,C0096,P0010,장구 공기청정기 미세 30평형,가전,1,329000,329000,웹,배송완료
O000656,2024-05-17,C0174,P0011,장구 에어프라이어 5.5L,가전,1,80100,80100,전화,배송완료
O001186,2024-05-18,C0117,P0012,장구 초고속 블렌더 1200W,가전,3,95200,285600,앱,배송완료
O001955,2024-05-18,C0145,P0002,승승 노이즈캔슬링 헤드폰 Pro,전자기기,1,219000,219000,웹,배송완료
O001974,2024-05-18,C0059,P0007,승승 4K 웹캠 스트리머,전자기기,1,79200,79200,앱,배송완료
O001414,2024-05-19,C0128,P0022,뷰티풀 콜라겐 수분크림,뷰티,1,24650,24650,전화,배송완료
O002093,2024-05-19,C0030,P0015,승승 경량 패딩 점퍼,패션의류,5,119000,595000,앱,배송완료
O000444,2024-05-20,C0054,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,1,33150,33150,웹,배송완료
O000684,2024-05-20,C0153,P0040,북하우스 자기계발 다이어리 2026,도서,1,18000,18000,앱,배송완료
O000949,2024-05-20,C0075,P0007,승승 4K 웹캠 스트리머,전자기기,1,99000,99000,전화,배송완료
O001019,2024-05-20,C0089,P0007,승승 4K 웹캠 스트리머,전자기기,2,84150,168300,웹,배송완료
O001210,2024-05-20,C0057,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,1,16150,16150,웹,배송완료
O001721,2024-05-20,C0098,P0009,장구 무선 핸디 청소기,가전,1,103200,103200,앱,결제완료
O001775,2024-05-20,C0093,P0014,승승 데일리 코튼 후드티,패션의류,1,39000,39000,웹,배송완료
O002328,2024-05-20,C0033,P0039,북하우스 어린이 그림책 10권,도서,2,89000,178000,앱,배송완료
O000552,2024-05-21,C0094,P0003,승승 스마트워치 Fit 5,전자기기,5,159000,795000,앱,배송완료
O001661,2024-05-21,C0103,P0011,장구 에어프라이어 5.5L,가전,2,89000,178000,앱,배송완료
